product_id,description,category,main_category,subcategory_1,subcategory_2,subcategory_3,subcategory_4,subcategory_5
559065,ürün hakkında görüntü ekran lcd panel tipi tft lcd arka aydınlatma tipi led sistemi panel boyutu 18 5 inç 47 cm etkin izleme alanı 409 8 x 230 4 en boy oranı 16 9 optimum çözünürlük 60 hz de 1366 768 tepki süresi tipik 5 ms parlaklık 200 cd m² smartcontrast 10 000 000 1 kontrast oranı tipik 700 1 piksel aralığı 0 30x 0 30 mm zleme açısı 90º 65º c 10 ise ekran renkleri 16 7 tarama frekansı 30 83 khz 56 75 hz srgbbağlantı sinyal giri vga analog sync giri ayrı sync sync ye ilkullanılabilirlik kullanıcı rahatlığı açık kapalı osd dilleri brezilya portekizcesi çekçe felemenkçe ngilizce fince fransızca almanca yunanca macarca talyanca japonca korece lehçe portekizce rusça basitle tirilmi çince spanyolca sveççe klasik çince türkçe ukraynaca diğer kolaylıklar kensington kilidi vesa montaj 100x100mm tak ve çalı tır uyumluluğu ddc ci mac os srgb windows 7 windows 8stand eğilme 3 10 derecegüç açık modu 8 76 tipik energystar 6 0 testyöntemi bekleme modu 0 5 tipik kapalı modu 0 5 tipik güç led göstergesi çalı ma beyaz beklememodu beyaz yanıp sönen güç kaynağı dahili 100 240 vac 50 60 hzboyutlar standla birlikte ürün mm 437 338 170 mm standsız olarak ürün mm 437 273 48 mm mm olarak ambalaj gxyxd 481 350 103 mmağırlık standla birlikte ürün kg 2 15 kg standsız olarak ürün kg 1 94 kg ambalajla birlikte ürün kg 3 00 kgçalı ma ko ulları sıcaklık aralığı çalı ma 0 40 c sıcaklık aralığı saklama 20 60 c bağıl nem 20 80 yükseklik çalı ma 3 658 12 000 ft çalı mama 12 192 40 000 ft mtbf 30 000 saatsürdürülebilirlik çevre ve enerji energystar 6 0 epeat silver rohs kur unsuz cıva çermez geri dönü türülebilir ambalaj malzemesi 100 uyumluluk ve standartlar yasal onaylar bsmi ce areti cetlus fcc sınıfb gost psb saso semko tuv iso9241 307 weeekasa renk siyah kaplama nce çizgi ön çerçeve doku arkakapak ekran boyutu inch 18 5önerilen çözünürlük 1360x768tepki süresi ms 5kontrast oranı 10000000 1bağlantı şekli analog vga multimedya monitör hayirrenk parlak siyahnokta aralığı mm 0 277 0 277maximum çözünürlük 1600x900görüş açısı yatay dikey 170 160usb hub yokon screen display varsatış garanti süresi ay 24,Bilgisayar > Monitör,Bilgisayar,Monitör,,,,
559368,ürün hakkında renk parlak siyahmultimedya monitör hayirekran boyutu inch 20 0nokta aralığı mm 0 277 0 277önerilen çözünürlük 1600 900maximum çözünürlük 1600x900tepki süresi ms 5kontrast oranı 10000 1görüş açısı yatay dikey 170 160bağlantı şekli analog vga usb hub yokon screen display varsatış garanti süresi ay 24,Bilgisayar > Monitör,Bilgisayar,Monitör,,,,
561771,ürün hakkında bu sonbaharda warlords of draenor un tüm dünyada satışa çıkmasıyla birlikte dünyanın dört bir yanındaki world of warcraft oyuncuları warcraft ın acımasız geçmişindeki efsanelerle savaşmaya başlayacaklar azeroth un kahramanları genişleme paketini satın alarak yaklaşan savaş için şimdiden hazırlık yapabilecekler savaş çağrısına yanıt veren oyuncular bir karakterlerini anında 90 levele yükseltebilecek böylece savaş alanındaki arkadaşlarına katılabilecek veya en yeni içeriği tamamen farklı bir perspektiften tecrübe etme şansına sahip olacaklar blizzard entertainment ın son derece başarılı devasa çokluoyuncu rol yapma oyununun beşinci genişleme paketi oyuncuları orc savaş şefi grommash hellscream in çarpıtılmış iron horde unu dünyaları yıkacak bir fetih silahına dönüştürmeye çalıştığı yabani draenor dünyasına götürecek görünüşteki tüm zorluklara rağmen horde ve alliance şampiyonları draenor da operasyon merkezi kuracak ve hellscream in görkemli savaş makinesinin karşısında durmak için cesur müttefikler arayacaklar internet bağlantısı gerektirir battle net hesabı gerektirir world of warcraft and mists of pandaria ya sahip olmanız gerekmektedir ,PC / Play Station Oyun > Oyun > PC,Other,Oyun,PC,,,
563831,ürün hakkında destekleme süresi 15 adet 17 lcd monitörlü pc için 5dk 12 adet 17 lcd monitörlü pc için 6dk 11 adet 17 lcd monitörlü pc için 8dk 10 adet 17 lcd monitörlü pc için 10dk mikroişlemci kontrollü online ups başlangıçta otomatik kendi kendini test özelliği geniş voltaj aralığı yüke bağlı 115 295vac yüksek giriş güç faktörü 0 98 yüksek verim değeri ile enerji tasarrufu eco modu geniş giriş gerilim toleransı ile daha az akü kullanımı giriş fişi ters uyarısı aküden başlatma dc start ile enerji kesik iken çalışabilme arttırılabilir çıkış ve bypass gerilim değeri ve aralığı standart rs232 haberleşme çoklu koruma fonksiyonları artırılabilir şarjör kapasitesi jeneratör ile uyumlu çalışabilme ücretsiz ağ destekli zleme ve kontrol yazılımı tak çalıştır tip kurulumu kolay küçük boyut yüksek performans opsiyonel snmp as400 rs485 portu uluslar arası standartlara uyumluluk iso 9001 iso14001 ve ohsas 18001 kalite güvenceli üretim ce sertifikalı 2 yıl sistem garantisi aküler dahil va değeri volt amper 3000 0regülasyon varçalışma sistemi on linecold start özelliği varakü süresi dakika 5voltaj aralığı volt 115 295akü çeriği 12v 9ahakü sayısı 6satış garanti süresi ay 24,Bilgisayar > Donanım Parçaları > UPS / Güç Kaynağı,Bilgisayar,Donanım Parçaları,UPS / Güç Kaynağı,,,
564088,ürün hakkında corsair hydro h100i cw 9060009 ww sıvı soğutmasistemi intel 1155 1156 1366 2011 amd am2 am3 fm1 özelliklerimarka corsairürün kodu cw 9060009 wwean kodu şlemci desteği intel amdsıvı soğutma evet varmateryal alüminyum bakırfan boyutu 2x120mmfan devir hızı 2700 rpmfan gürültü seviyesi 37 68 dbasatış garanti süresi ay 24,Bilgisayar > Donanım Parçaları > İşlemci,Bilgisayar,Donanım Parçaları,İşlemci,,,
565700,ürün hakkında genel özellikler seagate backup plus taşınabilir disk bütün dijital yaşamlarını yerelolarak bulutta veya sosyal ağlarda saklamak isteyen tüketiciler içinyedekleme işlemini basitleştirir metal tasarım diski cebinize cüzdanınıza veya evrak çantanıza koyupyanınızda götürmenizi sağlar seagate dashboard üzerinden tek tıklatmalı bir plan oluşturmak veyaotomatik yerel yedeklemenizi ayarlamak için koru işlevini kullanın herhangi bir veri kaybı riskine karşı dosyalarınızın birden fazlakopyasını tutabilirsiniz kullanıcı tarafından oluşturulan içerik kaydet özelliği sayesinde ensevdiğiniz sosyal ağlarda yedeklenebilir paylaş özelliği bilgisayarınızdan sosyal ağlara aynı anda birdenfazla dosyanın yüklenmesine izin verir mac için önceden yüklü ntfs sürücüsünü kurun ve diski yenidenbiçimlendirmeden pc ile mac bilgisayarlar arasında değişmeli olarakkullanın sistem gereksinimleri windows 8 windows7 windows vista windows xp 32bit ve 64 bit işletimsistemi veya mac os 10 6 ve üstü superspeed usb 3 0 bağlantı noktası usb 3 0 aktarım hızları veya usb2 0 aktarım hızlarında usb 2 0 bağlantı noktaları ile geriye doğru uyumiçin gereklidirkutunun içeriği seagate back up plus diski seagate dashboard diskte öncedenyüklüdür mac için ntfs sürücüsü diskte önceden yüklüdür 18 inçlik usb3 0 kablosu 2 yıl sınırlı garanti hızlı başlangıç kılavuzuteknik özellikler tip hariciboyut 2 5 kapasite 1tbmodel backup plusarayüz usb 3 0renk gümüşkapasite 1 tbform faktörü inch 2 5arabirim usb 3 0renk gümüşsatış garanti süresi ay 24,Bilgisayar > Donanım Parçaları > Harddisk ve Harici Harddisk,Bilgisayar,Donanım Parçaları,Harddisk ve Harici Harddisk,,,
565807,kameravargaranti süresi24 aykablosuz ve mobil ağbluetoothi şletim sistemiandroid os v4 4gpsvardahili 3gyoki şlemci tipiintel atomi şlemci hızı1 33 ghzekran boyutu7çözünürlük1280 800disk kapasitesi8 gbsistem belleği8 gbportlar1 kulaklık çıkışıdesteklediği kartlar1 micro sd,"Bilgisayar > Bilgisayarlar > Tablet Pcler > ASUS ME176CX-1B008A Memo Pad intel ATOM Z3745 1.86GHz 1GB 8GB 7"" ANDROID 4.4 KitKat Beyaz",Bilgisayar,Bilgisayarlar,Tablet Pcler,"ASUS ME176CX-1B008A Memo Pad intel ATOM Z3745 1.86GHz 1GB 8GB 7"" ANDROID 4.4 KitKat Beyaz",,
566594,dış bağlantılar x2 usb 2 0 x2 usb 3 0 x1 fan denetleyici x1 kulaklık noktası x1 mikrofon liman fan dağı yerler ön x3 120mm veya x2 140mm üst x3 120mm veya x2 140mm arka x1 120 140mm alt x2 120mm uyumlu corsair sıvı soğutucular h55 h60 h75 h80i h90 h100i h105 h110 aktif pfcyokfan eklenebilme özelliğivarfan sayısı adet 3 0güç kaynaklıhayirkasa boyutu tipitowerrenkbeyazsatış garanti süresi ay 24ağırlık11 3kganakart desteğimini itx microatx atx atx xl atx,Bilgisayar > Bilgisayar Bileşenleri > Bilgisayar Kasaları > CORSAIR CC-9011059-WW Graphite 780T Beyaz Full-Tower Pencereli KASA ( PSU YOK ),Bilgisayar,Bilgisayar Bileşenleri,Bilgisayar Kasaları,CORSAIR CC-9011059-WW Graphite 780T Beyaz Full-Tower Pencereli KASA ( PSU YOK ),,
566633,ürün hakkında bağlantı hızı 300 mbps windows linux ve macos destekler 64 128bit web şifreleme wpa wpa2 şifreleme wpa psk wpa2 pskşifreleme wi fi korumalı kurulum wps bağlantı şekli usbdata transfer hızı 300 0standart ieee 802 11g ieee 802 11b ieee 802 11nsatış garanti süresi ay 24,Bilgisayar > Wireless & Ağ Ürünleri,Bilgisayar,Wireless & Ağ Ürünleri,,,,
566698, align left sarj tipistandart sarjsatış garanti süresi ay 24,Elektronik > Pil ve Şarj Ürünleri > Şarj Cihazları > ENERGIZER,Elektronik,Pil ve Şarj Ürünleri,Şarj Cihazları,ENERGIZER,,
567233,ürün hakkında 8 tb kadar kapasite desteği1 10 100 1000mbps ethernet lan portu desteği1 usb 3 0 portu desteği2 usb 2 0 portu desteğidlna 1 5 upnp av itunes photo album medya sunucu desteğisqueeze center desteğiftp phpmyadmin mysql php rss client sunucu desteğidahili hdd ext4 harici hdd ntfs ext2 ext3 ext4 fat32 relserfs xfs dosya sistem desteğiakıllı telefonlar için zmedia dropbox polkast twonky beam desteğikullanıcı grup yönetimicopy sync butonu ile harici usb cihazlarınızın yedeklenmesibackup planner ile anlık programlı yedekleme nsa dan nsa yasenkronizasyon yedekleme nsa dan harici usb diske yedeklemedropbox desteğiapple time machine desteğiftp http p2p indirme servislerinden otomatik indirme desteğiprogramlı indirmeone click hosting site indirmeyoutube flickr ftp sunucuya otomatik fotoğraf ve video yükleme desteğiraid 0 1 jbod desteğionline yazılım güncellemeself monitoring analysis and reporting technology m r harici disk uyandırma desteğiprogramlı güç kapama yeniden başlatma desteğiwake on lan desteğismart fan hız kontrolüyüksek sıcaklık alarmıyüksek sıcaklık durumunda otomatik kapanma desteğiuzaktan yedekleme ve indirme için bulut desteğisunucu tipi towerdisk durumu diskler haricmaksimum sabit disk 8 tbmaksimum disk adedi 2satış garanti süresi ay 24,Bilgisayar > Wireless & Ağ Ürünleri,Bilgisayar,Wireless & Ağ Ürünleri,,,,
567990,ürün hakkında buton sayısı 3 1 scroll ,OEM & Çevre Birimleri > Klavye & Mouse > Kablosuz Mouse,OEM & Çevre Birimleri,Klavye & Mouse,Kablosuz Mouse,,,
568433, en 120mm 15mm fan 1 opsiyonel ön 120mm siyah fan 2 tek xtraflo önceden yüklenmiş olduğu arka 120mm siyah fan 1 xtraflo önceden yüklenmiş birlikte xtraflo fanlar 3 pin yan 120mm fan 1 isteğe bağlı 3 5 sürücü yuvası3 adet5 25 yuva1 adetanakart desteğimicroatx mini itxboyutlar202 378 445 mmusbusb 3 0 1 usb 2 0 2 audio in outgaranti süresi 2 yıl,Bilgisayar > Bilgisayar Bileşenleri > Bilgisayar Kasaları > CoolerMaster N200 500W Mini Tower ATX KASA,Bilgisayar,Bilgisayar Bileşenleri,Bilgisayar Kasaları,CoolerMaster N200 500W Mini Tower ATX KASA,,
568460,ürün hakkında logitech wireless combo k240 renkli ve akıllıca tasarlanmış kablosuzklavye ve mouse seti renkli kıvrımlı ve yerden kazandıran minimalisttasarımla cesur bir etki bırakın nce profilli şık tuşlar her tuşvuruşunu rahat ve sessiz hale getirir konforlu mouse ele rahat oturur uzun ömürlü sıvı dökülmelerine dayanıklı tasarımı ve sağlam eğimliayakları uzun süre dayanır ayrıca mouse yüksek tanımlı optik izleme 1000 dpi özelliği ile sorunsuz imleç denetimi sunar 128 bit aesşifrelemeli güçlü ve güvenilir kablosuz bağlantı en çok 10 metre girişimleri ve kesilmeleri ortadan kaldırır ki yıl klavye pili ömrü ve en çok bir yıl mouse pil ömrü pillerle uğraşma sorununu ortadankaldırır klavyenin pil ömrü ofis ortamında yılda tahmini iki milyon tuşvuruşuna göre hesaplanmıştır farklı kullanıcılarda farklı süreler sözkonusu olabilir sınırlı koşullarda test edilmiştir maksimum 60 ml sıvı sıçraması klavyeyi sıvının içinde sokmayın kablosuz kullanım mesafesi çevresel ve bilgisayar kullanımkoşullarına bağlı olarak değişiklik gösterebilir uyarı uygunsuz veyauzun süre kullanım yaralanmalara neden olabilir ,OEM & Çevre Birimleri > Klavye & Mouse > Klavye & Mouse Kablolsuz Kit,OEM & Çevre Birimleri,Klavye & Mouse,Klavye & Mouse Kablolsuz Kit,,,
570736,ürün hakkında baskı kapasitesi 2 500 sayfasatış garanti süresi ay 24,"Bilgisayar > Baskı, Printer, Fax > Mürekkep Püskürtmeli",Bilgisayar,"Baskı, Printer, Fax",Mürekkep Püskürtmeli,,,
572112,ürün hakkında tak çalıştır özelliği vardır otomatik kart tipini algılar sd mini sd flash ve m2 kartları ile uyumludur usb2 0 ve usb 1 1 standartları ile uyumludur yuksek hızda 480 mbps tam hızda 12mbps veri transfer hızını destekler sürücü yüklenmesine ihtiyaç duymaz win98se dışında ,OEM & Çevre Birimleri > Kart Okuyucular,OEM & Çevre Birimleri,Kart Okuyucular,,,,
574876,2 adet sıradan manuel bir diş fırçasına göre daha temiz dişler daha sağlıklı diş etleri bakteri plağını uzaklaştırabilmek ve diş eti çizgisine masaj yapmak için yuvarlak tasarım fırça başını değiştirme zamanını gösteren ındicator kıllar,Diğer Sağlık ürünleri > Resim > Braun > Braun Oral-B EB20-2 Precision Clean Diş Fırçası Yedeği,Other,Resim,Braun,Braun Oral-B EB20-2 Precision Clean Diş Fırçası Yedeği,,
575198,marka corsair model force gs 240 gb ssd disk toggle nand ürün kodu cssd f240gbgs bk okuma hızı max 555mb sn okuma yazma hızı max 525mb sn yazma çalışma sıcaklığı saklama sıcaklığı tam yükte elektrik kullanımı arabirim 2 5 ssd sata iii desteklenen şletim sistemleri microsoft windows 7 vista and xp macintosh os linux boyutlar 7mm yükseklik 2 5 ağırlık diğer özellikler garanti süresi 24ay,Bilgisayar > Bilgisayar Bileşenleri (O.E.M) > SSD (Solid State Drive),Bilgisayar,Bilgisayar Bileşenleri (O.E.M),SSD (Solid State Drive),,,
575333,sesakustik sistem kapalıfrekans tepkisi 20 20 000 hzempedans 24 ohmmıknatıs tipi neodimyummaksimum güç girişi 1000 mwhassasiyet 106 dbhoparlör çapı 32 mmbağlantıkablo uzunluğu 1 2 mkablo bağlantısı çift taraflıkonektör 3 5 mmürün boyutlarıderinlik 1 6 inçderinlik 4 cmyükseklik 18 5 cmyükseklik 7 3 inçağırlık 0 1405 kgağırlık 0 310 lbgenişlik 6 0 inç bağlantı3 5 mmkablolu kablosuzkablolumikrofonyokrenksiyahtipikafa bantlı,"Bilgisayar > Çevre Birimleri > Kulaklıklar > PHILIPS SHL3000 1,2 m Kablo Uzunluğunda DJ Mönitör Tipi Kafabantlı Kulaklık Siyah Renk",Bilgisayar,Çevre Birimleri,Kulaklıklar,"PHILIPS SHL3000 1,2 m Kablo Uzunluğunda DJ Mönitör Tipi Kafabantlı Kulaklık Siyah Renk",,
575676,özellikleri aşırı kullanıma dayanıklılı kablo yüksek kaliteli mikrofon 3 5mm jack multiplayer internet oyun internet sesli sohbet video konferans dil ve diğer eğitim için konuşma tanıma ve dikte için kulaklık özellikleri frekans yanıtı 20 20 000hz öz direnci 32 ohm duyarlılık 103 db p at 1 khz jack 3 5mm stereo maksimum güç girişi 150mw dereceli güç 15mwmikrofon özellikleri mikrofon ünitesi 6x5mm dia electret condensermikrofon yönsel omni yönüduyarlılık 58db 2dbempedans düşükfrekans yanıtı 30 16 000hz standart çalışma voltajı 3v,Bilgisayar > Çevre Birimleri > Kulaklıklar > SNOPY SN-50 Microfonlu Kulaklık,Bilgisayar,Çevre Birimleri,Kulaklıklar,SNOPY SN-50 Microfonlu Kulaklık,,
577468,ürün hakkında powersupply gücü 700w garanti süresi 24 ay,Bilgisayar Bileşenleri > Power Supply,Bilgisayar,Power Supply,,,,
578166, align left tipadsl modembağlantı şekli4 ethernet wirelessadsl 2 desteğivarfirewallvari nternet erişim tipiadslveri transfer hızı1600mbpsradyo frekansı2 4 ghzethernet arabirimi10 100mbpsadsl 2 desteğivarmodem türüadsl modemsatış garanti süresi ay 24,Bilgisayarlar > Network Ürünleri > Modem Ürünleri > Wireless Modemler > AIRTIES,Bilgisayar,Network Ürünleri,Modem Ürünleri,Wireless Modemler,AIRTIES,
579483,ürün hakkında özellikler özel ağ kılıf kaplama 24k altın kaplama usb 2 0 uyumlu aleminyum folyo koruyuculu 3 metre ,Aksesuar & Sarf Malz. > Kablolar > USB Kabloları,Aksesuar,Kablolar,USB Kabloları,,,
580439,ürün hakkında logitech wireless combo k240 renkli ve akıllıca tasarlanmış kablosuzklavye ve mouse seti renkli kıvrımlı ve yerden kazandıran minimalisttasarımla cesur bir etki bırakın nce profilli şık tuşlar her tuşvuruşunu rahat ve sessiz hale getirir konforlu mouse ele rahat oturur uzun ömürlü sıvı dökülmelerine dayanıklı tasarımı ve sağlam eğimliayakları uzun süre dayanır ayrıca mouse yüksek tanımlı optik izleme 1000 dpi özelliği ile sorunsuz imleç denetimi sunar 128 bit aesşifrelemeli güçlü ve güvenilir kablosuz bağlantı en çok 10 metre girişimleri ve kesilmeleri ortadan kaldırır ki yıl klavye pili ömrü ve en çok bir yıl mouse pil ömrü pillerle uğraşma sorununu ortadankaldırır klavyenin pil ömrü ofis ortamında yılda tahmini iki milyon tuşvuruşuna göre hesaplanmıştır farklı kullanıcılarda farklı süreler sözkonusu olabilir sınırlı koşullarda test edilmiştir maksimum 60 ml sıvı sıçraması klavyeyi sıvının içinde sokmayın kablosuz kullanım mesafesi çevresel ve bilgisayar kullanımkoşullarına bağlı olarak değişiklik gösterebilir uyarı uygunsuz veyauzun süre kullanım yaralanmalara neden olabilir ürün çeşidi klavye fare setibağlantı şekli kablosuzklavye bağlantısı kablosuz rftuş dizimi trrenk siyahklavye türü multimedyafare türü optiksatış garanti süresi ay 24,Bilgisayar > Klavye & Mouse,Bilgisayar,Klavye & Mouse,,,,
581654,ultra hızlı aktarım hızları mac için my passport usb 3 0 bağlantı noktasına bağlandığında ışık hızında dosya erişimi ve dosya kaydı yapabilmenize imkan tanır usb 2 0 aktarım hızlarına göre aktarım süresini 3 kata kadar azaltın performans kullanıcının donanım ve sistem yapılandırmasına bağlı olarak farklılık gösterebilir usb 3 0 arayüzü usb 3 0 arayüzünden kolayca güç alabildiğinden macbook veya macbook air bilgisayarınıza hızlı bir şekilde bağlanabilir ve dosyalarınıza ulaşabilirsiniz yanınızda bir güç adaptörü taşımanıza gerek kalmaz wd security wd security yardımcı programı dosyalarınızı izinsiz kullanım ve erişimden korumak için sürücünüze parola koruması ve donanım tabanlı şifreleme ayarlamanıza olanak sağlar usb 3 0 ve usb 2 0 uyumluluğu bu sürücü ile bugün usb 2 0 aygıtlarınızla uyumluluğa ve bir sonraki jenerasyona adım atmaya hazır olduğunuzda da usb 3 0 ın ultra yüksek hızına sahip olacaksınız apple time machine ile uyumludur apple time machine ile dosyalarınızı yedekleyin wd sürücü hizmetleri wd drive utilities ile sürücünüzün kaydını yaptırın sürücü zamanlayıcısını ayarlayın tanılama çalıştırın ve çok daha fazlasını yapın çten dışa wd kalitesi verilerinizin sizin için önemli olduğunu biliyoruz bu nedenle bu sürücüyü dayanıklılık ve darbelere karşı uzun vadeli güvenilirlik için zorlu şartlara uygun olarak ürettik bu nedenle sürücüyü tarz ve koruma için özel olarak tasarlanmış sağlam bir muhafaza ile koruyoruz ,Bilgisayar > Veri Depolama > Taşınabilir Diskler,Bilgisayar,Veri Depolama,Taşınabilir Diskler,,,
582057,marka corsair model hydro h100i cw9060009 ww sıvı soğutma ürün kodu cw9060009 ww şlemci desteği intel amd sıvı soğutma var materyal alüminyum bakır fan boyutu 120 mm fan devir hızı 2700 rpm fan gürültü seviyesi 37 68 dba garanti süresi 24 ay garanti süresi 24 ay,Bilgisayar > Sarf Malzemeleri > Soğutucu ve Fanlar > Fanlar,Bilgisayar,Sarf Malzemeleri,Soğutucu ve Fanlar,Fanlar,,
582421,marka hp model d4h22c avantajlı deskjet 2645 fax yz tar fot a4 ürün kodu d4h22c bağlantı usb baskı çözünürlüğü 4800x1200 dpi baskı kapasitesi 1 000 sayfa ay ek fonksiyonlar faks fotokopi mobil yazıcı tarayıcı faks belleği 50 sayfa a4 faks hızı sayfa başı 4sn kartuş sayısı 2 max kağıt giriş kapasitesi 60 sayfa max tepsi sayısı 1 renkli baskı hızı 4 sayfa dak a4 renkli kopyalama hızı 3 sayfa dk a4 siyah beyaz baskı hızı 7 sayfa dak a4 siyah kopyalama hızı 4 5 sayfa dk a4 std bellek kapasite 32mb siyah kopyalama hızı 60 sayfa std tepsi sayısı 1 tarama çözünürlüğü 1200x1200 dpi ürün tipi çok fonksiyonlu garanti süresi 24 ay maksimum bellek 32 mb kartuş sayısı 2 garanti süresi 24 ay bellek 32 mb a4 kağıt kapasitesi 60 sayfa,Bilgisayar > Yazıcılar ve Aksesuarlar > Yazıcılar,Bilgisayar,Yazıcılar ve Aksesuarlar,Yazıcılar,,,
